frame,time_s,detected,confidence,cx,cy,raw_cx,raw_cy,diameter,drift_px,status,candidates
352,2.926250,1,0.2772,3058.78,1633.89,3190.07,1576.23,57.61,147.82,ok,8
353,2.934583,1,0.3994,3058.40,1633.63,3189.50,1576.32,57.35,147.23,ok,7
354,2.942917,1,0.2604,3058.32,1633.73,3189.39,1576.87,57.56,146.68,ok,7
355,2.951250,0,,,,,,,146.46,rejected-jump,6
356,2.959583,0,,,,,,,146.07,rejected-size,6
357,2.967917,0,,,,,,,145.51,rejected-size,7
358,2.976250,0,,,,,,,145.17,rejected-size,7
359,2.984583,0,,,,,,,144.95,rejected-size,7
360,2.992917,0,,,,,,,145.01,rejected-size,8
361,3.001250,0,,,,,,,145.35,rejected-size,7
362,3.009583,0,,,,,,,145.81,rejected-size,7
363,3.017917,1,0.3112,3059.00,1633.65,3192.54,1578.44,57.76,146.44,ok,8
364,3.026250,1,0.3531,3058.80,1633.54,3193.37,1578.69,57.77,147.07,ok,7
365,3.034583,1,0.3262,3058.94,1633.50,3194.55,1578.84,57.65,147.85,ok,8
366,3.042917,1,0.4079,3059.25,1633.38,3195.82,1578.70,58.04,148.56,ok,7
367,3.051250,1,0.3776,3059.38,1633.41,3196.82,1578.81,57.89,149.26,ok,6
368,3.059583,1,0.2817,3059.21,1633.69,3197.54,1579.06,57.66,149.99,ok,9
369,3.067917,0,,,,,,,150.70,rejected-jump,8
370,3.076250,0,,,,,,,151.40,rejected-size,8
371,3.084583,0,,,,,,,151.91,rejected-size,9
372,3.092917,0,,,,,,,152.13,rejected-size,9
373,3.101250,0,,,,,,,152.15,rejected-size,8
374,3.109583,0,,,,,,,152.05,rejected-size,6
375,3.117917,0,,,,,,,151.84,rejected-size,6
376,3.126250,0,,,,,,,151.58,rejected-size,8
377,3.134583,0,,,,,,,151.40,rejected-size,6
378,3.142917,1,0.2842,3058.70,1632.88,3197.03,1573.43,57.54,151.24,ok,7
379,3.151250,0,,,,,,,151.13,rejected-jump,6
380,3.159583,1,0.2580,3058.83,1632.47,3196.49,1572.36,58.23,150.79,ok,7
381,3.167917,1,0.3530,3058.34,1632.58,3195.56,1572.25,57.46,150.47,ok,7
382,3.176250,1,0.3444,3058.06,1632.61,3194.64,1571.79,57.33,150.17,ok,7
383,3.184583,1,0.3361,3058.10,1632.53,3193.96,1570.91,57.31,149.95,ok,8
384,3.192917,0,,,,,,,149.64,rejected-jump,7
385,3.201250,0,,,,,,,149.39,rejected-size,7
386,3.209583,0,,,,,,,149.23,rejected-size,7
387,3.217917,1,0.2708,3057.03,1631.51,3190.09,1567.24,58.58,149.32,ok,8
388,3.226250,1,0.3804,3057.00,1631.81,3189.99,1567.27,58.40,149.58,ok,8
389,3.234583,1,0.3026,3057.59,1632.57,3191.06,1567.77,57.98,150.30,ok,10
390,3.242917,1,0.2698,3057.67,1632.25,3191.83,1567.35,58.24,151.13,ok,8
391,3.251250,1,0.4182,3057.72,1632.31,3192.88,1567.49,58.12,152.12,ok,8
392,3.259583,1,0.2868,3057.51,1632.42,3193.79,1567.94,58.02,153.08,ok,8
393,3.267917,1,0.2671,3058.08,1632.77,3195.61,1568.84,58.25,154.04,ok,7
394,3.276250,1,0.2944,3058.08,1632.91,3197.08,1569.60,58.10,155.13,ok,9
395,3.284583,0,,,,,,,156.51,rejected-jump,8
396,3.292917,0,,,,,,,157.89,rejected-size,9
397,3.301250,0,,,,,,,159.25,rejected-size,10
398,3.309583,1,0.2648,3059.17,1632.76,3203.78,1569.93,58.59,160.35,ok,9
399,3.317917,0,,,,,,,161.31,rejected-jump,8
400,3.326250,1,0.4204,3058.95,1633.07,3204.76,1568.99,57.81,162.03,ok,9
401,3.334583,1,0.4935,3058.85,1632.79,3204.92,1568.25,58.08,162.41,ok,8
402,3.342917,1,0.5522,3058.81,1632.57,3205.02,1567.66,58.46,162.56,ok,8
403,3.351250,1,0.5650,3058.76,1632.67,3204.79,1567.46,58.29,162.37,ok,11
404,3.359583,1,0.5332,3058.49,1632.80,3204.02,1567.42,58.10,161.86,ok,12
405,3.367917,1,0.4022,3058.59,1633.06,3203.34,1567.41,58.08,161.08,ok,9
406,3.376250,1,0.4232,3058.07,1633.21,3201.94,1567.28,57.79,160.23,ok,9
407,3.384583,1,0.4660,3058.02,1633.39,3201.04,1567.17,57.70,159.47,ok,9
408,3.392917,1,0.4848,3058.04,1633.54,3200.32,1567.13,57.84,158.76,ok,8
409,3.401250,1,0.4284,3057.73,1633.27,3199.66,1566.94,57.69,158.35,ok,9
410,3.409583,1,0.4390,3057.43,1633.22,3199.31,1567.00,57.69,158.22,ok,10
411,3.417917,1,0.4346,3057.68,1633.10,3199.94,1567.07,57.81,158.47,ok,9
412,3.426250,1,0.4884,3057.56,1633.06,3200.39,1567.03,57.93,158.91,ok,7
413,3.434583,1,0.4608,3057.59,1633.27,3201.08,1567.26,57.98,159.46,ok,7
414,3.442917,1,0.4155,3057.54,1633.26,3201.96,1567.37,57.61,160.14,ok,9
415,3.451667,1,0.4258,3058.08,1633.03,3203.52,1567.35,58.09,160.95,ok,10
416,3.460000,1,0.5298,3058.31,1632.73,3204.76,1567.01,58.21,161.78,ok,10
417,3.468333,1,0.5387,3057.81,1633.01,3205.29,1567.04,58.28,162.75,ok,9
418,3.476667,1,0.5686,3057.99,1633.11,3206.35,1566.71,58.24,163.64,ok,8
419,3.485000,1,0.5006,3058.01,1633.05,3207.13,1566.27,58.71,164.46,ok,8
420,3.493333,1,0.5737,3058.45,1632.98,3208.32,1566.09,58.83,165.15,ok,7
421,3.501667,1,0.4812,3058.39,1633.03,3208.94,1566.02,58.22,165.71,ok,8
422,3.510000,1,0.5192,3058.20,1633.08,3209.19,1566.10,58.17,166.04,ok,9
423,3.518333,1,0.4943,3058.21,1633.21,3209.47,1566.42,57.96,166.14,ok,9
424,3.526667,1,0.4963,3058.07,1633.10,3209.48,1566.45,57.99,166.11,ok,11
425,3.535000,1,0.4739,3058.02,1632.89,3209.61,1566.22,58.24,166.15,ok,10
426,3.543333,1,0.4801,3057.95,1632.74,3209.60,1566.21,58.22,166.07,ok,10
427,3.551667,1,0.4919,3057.93,1632.73,3209.59,1566.42,58.28,165.90,ok,10
428,3.560000,1,0.4708,3057.88,1632.54,3209.56,1566.54,58.45,165.79,ok,11
429,3.568333,1,0.4564,3057.66,1632.68,3209.21,1567.02,58.13,165.55,ok,10
430,3.576667,1,0.4662,3057.83,1632.94,3209.21,1567.39,57.92,165.39,ok,10
431,3.585000,1,0.4173,3057.72,1632.33,3208.98,1566.81,58.47,165.31,ok,10
432,3.593333,1,0.5251,3057.72,1632.52,3208.64,1566.98,58.40,165.06,ok,10
433,3.601667,1,0.5971,3057.96,1632.37,3208.49,1566.84,58.63,164.76,ok,10
434,3.610000,1,0.5415,3057.89,1632.27,3207.93,1566.80,58.61,164.38,ok,9
435,3.618333,1,0.5765,3057.42,1632.60,3206.97,1566.94,58.34,164.04,ok,8
436,3.626667,1,0.6098,3057.01,1632.77,3205.95,1567.01,58.05,163.58,ok,8
437,3.635000,1,0.6217,3056.68,1632.71,3205.03,1566.95,57.88,163.10,ok,10
438,3.643333,1,0.6071,3056.74,1632.65,3204.69,1566.95,57.96,162.75,ok,9
439,3.651667,1,0.5783,3056.95,1632.58,3204.56,1567.16,58.34,162.35,ok,10
440,3.660000,1,0.5337,3057.07,1632.44,3204.41,1567.36,58.35,161.96,ok,9
441,3.668333,1,0.5061,3056.83,1632.72,3203.80,1568.36,58.03,161.33,ok,10
442,3.676667,1,0.4281,3056.63,1631.95,3203.29,1568.15,58.39,160.88,ok,11
443,3.685000,1,0.2770,3056.78,1632.67,3203.24,1569.43,57.86,160.50,ok,10
444,3.693333,1,0.2701,3056.77,1632.70,3203.13,1570.10,58.23,160.30,ok,10
445,3.701667,1,0.3176,3056.56,1632.80,3202.83,1570.68,58.00,160.13,ok,10
446,3.710000,1,0.3252,3056.52,1632.79,3202.60,1570.95,57.66,159.91,ok,9
447,3.718333,1,0.3192,3056.45,1632.82,3202.52,1571.08,57.55,159.84,ok,8
448,3.726667,1,0.3817,3056.12,1632.66,3202.06,1571.15,57.32,159.60,ok,8
449,3.735000,1,0.3781,3056.11,1632.63,3202.03,1571.28,57.47,159.41,ok,9
450,3.743333,1,0.5030,3056.13,1632.79,3201.91,1571.65,57.42,159.06,ok,11
451,3.751667,1,0.4837,3056.19,1632.66,3201.91,1571.65,57.44,158.77,ok,10
452,3.760000,1,0.4952,3055.97,1632.59,3201.59,1571.62,57.51,158.48,ok,10
453,3.768333,1,0.3886,3056.04,1632.48,3201.64,1571.58,57.74,158.26,ok,9
454,3.776667,1,0.3344,3056.02,1632.46,3201.52,1571.79,57.63,157.93,ok,10
455,3.785000,0,,,,,,,157.76,rejected-jump,9
456,3.793333,1,0.2553,3055.71,1632.42,3201.51,1572.07,57.85,157.73,ok,9
457,3.801667,1,0.4209,3055.48,1632.43,3201.70,1572.44,57.77,157.87,ok,7
458,3.810000,1,0.3503,3055.64,1632.40,3202.48,1572.69,57.88,158.21,ok,8
459,3.818333,0,,,,,,,158.67,rejected-jump,6
460,3.826667,0,,,,,,,159.35,rejected-size,6
461,3.835000,0,,,,,,,160.26,rejected-size,6
462,3.843333,1,0.2513,3055.86,1632.58,3206.12,1573.01,58.18,161.34,ok,8
463,3.851667,1,0.3787,3056.29,1632.61,3207.53,1572.65,58.37,162.42,ok,8
464,3.860000,1,0.3863,3056.42,1632.70,3208.67,1572.46,58.03,163.45,ok,7
465,3.868333,1,0.4404,3056.39,1632.78,3209.54,1572.73,57.96,164.14,ok,7
466,3.876667,1,0.4314,3056.77,1632.56,3210.75,1572.69,58.06,164.71,ok,8
467,3.885000,1,0.3381,3056.99,1632.35,3211.52,1572.64,58.48,165.00,ok,7
468,3.893333,1,0.3696,3056.90,1632.38,3211.71,1572.79,58.44,165.08,ok,7
469,3.901667,1,0.3818,3056.93,1632.32,3211.70,1572.88,58.27,164.83,ok,7
470,3.910000,1,0.3558,3056.92,1632.32,3211.44,1572.79,58.33,164.51,ok,7
471,3.918333,1,0.4715,3056.30,1632.46,3210.42,1572.73,57.86,164.10,ok,7
472,3.926667,1,0.4098,3056.03,1632.12,3209.63,1571.93,58.03,163.69,ok,7
473,3.935000,1,0.4748,3056.02,1631.92,3209.14,1571.18,57.98,163.34,ok,7
474,3.943333,1,0.4292,3056.02,1631.96,3208.77,1570.83,58.26,163.04,ok,7
475,3.951667,1,0.4585,3055.96,1631.98,3208.56,1570.71,58.33,162.96,ok,6
476,3.960000,1,0.3232,3055.50,1631.39,3208.12,1570.08,58.86,162.94,ok,7
477,3.968333,1,0.3196,3055.45,1631.36,3208.12,1570.08,58.86,162.97,ok,7
478,3.976667,1,0.3477,3055.43,1631.31,3208.11,1570.18,58.78,163.01,ok,7
479,3.985000,1,0.3799,3055.44,1631.30,3207.84,1570.13,59.02,162.86,ok,7
480,3.993333,1,0.4035,3055.23,1631.38,3206.89,1570.03,58.48,162.36,ok,7
481,4.001667,1,0.3044,3055.04,1630.88,3205.59,1569.26,58.78,161.51,ok,7
482,4.010000,0,,,,,,,160.45,rejected-jump,8
483,4.018333,0,,,,,,,159.22,rejected-size,8
484,4.026667,0,,,,,,,157.82,rejected-size,8
485,4.035000,0,,,,,,,156.54,rejected-size,8
486,4.043333,1,0.3266,3053.63,1631.30,3197.53,1568.88,57.95,155.39,ok,8
487,4.051667,1,0.4510,3053.88,1631.50,3196.50,1568.78,57.99,154.31,ok,8
488,4.060000,0,,,,,,,153.41,rejected-jump,7
489,4.068333,1,0.3266,3052.92,1630.86,3193.41,1567.52,57.80,152.64,ok,8
490,4.076667,1,0.4773,3052.70,1630.91,3192.61,1567.27,57.67,152.16,ok,7
491,4.085000,1,0.4875,3052.68,1630.94,3192.44,1567.12,57.63,152.00,ok,6
492,4.093333,1,0.4904,3052.68,1630.75,3192.87,1567.29,57.97,152.22,ok,9
493,4.101667,0,,,,,,,152.83,rejected-jump,7
494,4.110000,1,0.2667,3053.27,1631.22,3196.15,1568.97,58.23,153.83,ok,7
495,4.118333,1,0.3927,3053.02,1631.32,3197.21,1569.29,58.03,155.00,ok,7
496,4.126667,0,,,,,,,156.15,rejected-jump,8
497,4.135000,0,,,,,,,157.29,rejected-size,8
498,4.143333,1,0.2788,3053.75,1631.73,3200.69,1568.80,57.51,158.30,ok,9
499,4.151667,1,0.4717,3053.64,1631.52,3201.11,1567.88,57.63,159.22,ok,8
500,4.160000,1,0.4140,3053.61,1631.34,3201.59,1567.06,57.55,160.08,ok,9
501,4.168333,1,0.3900,3053.80,1631.25,3202.18,1566.31,57.91,161.07,ok,8
502,4.176667,1,0.3728,3054.15,1631.28,3203.30,1565.82,58.06,162.09,ok,8
503,4.185000,1,0.4898,3054.14,1631.19,3204.11,1565.25,57.85,163.12,ok,9
504,4.193333,1,0.5456,3054.07,1631.46,3204.93,1565.04,57.61,164.20,ok,9
505,4.201667,1,0.6015,3054.19,1631.69,3205.84,1564.75,57.51,165.21,ok,11
506,4.210000,1,0.6115,3054.32,1631.82,3206.68,1564.38,57.34,166.08,ok,11
507,4.218333,1,0.6525,3054.38,1632.02,3207.68,1564.19,57.10,166.89,ok,9
508,4.226667,1,0.6515,3054.43,1632.12,3208.37,1564.00,57.29,167.51,ok,8
509,4.235000,1,0.6848,3054.07,1632.10,3208.55,1563.99,57.03,167.91,ok,8
510,4.243333,1,0.6155,3053.95,1631.96,3208.99,1564.10,57.09,168.22,ok,8
511,4.251667,1,0.6641,3054.22,1632.07,3209.87,1564.74,56.94,168.44,ok,11
512,4.260000,1,0.5395,3054.31,1631.79,3210.53,1565.14,57.42,168.54,ok,10
513,4.268333,1,0.4671,3054.69,1631.89,3211.46,1565.83,58.11,168.66,ok,8
514,4.276667,1,0.4432,3054.53,1631.66,3211.54,1565.93,58.15,168.60,ok,10
515,4.285000,1,0.4529,3054.48,1631.64,3211.55,1565.97,58.16,168.47,ok,9
516,4.293333,1,0.4076,3054.27,1631.80,3211.03,1566.14,58.01,168.04,ok,8
517,4.301667,1,0.4927,3053.97,1631.90,3210.31,1566.51,57.69,167.45,ok,9
518,4.310000,1,0.5018,3053.59,1631.42,3209.46,1566.45,57.69,166.71,ok,9
519,4.318333,1,0.6081,3053.30,1631.10,3208.78,1566.68,57.97,165.89,ok,10
520,4.326667,1,0.5599,3053.45,1630.57,3208.51,1566.87,58.64,164.92,ok,10
521,4.335000,1,0.4419,3053.28,1630.47,3208.07,1567.67,58.70,163.99,ok,7
522,4.343333,1,0.4300,3053.03,1630.54,3207.31,1568.85,59.10,162.78,ok,8
523,4.351667,1,0.4682,3052.93,1630.59,3206.75,1569.96,58.90,161.59,ok,8
524,4.360000,1,0.4414,3052.47,1630.68,3205.98,1571.28,58.40,160.53,ok,8
525,4.368333,1,0.2805,3052.57,1614.71,3205.98,1556.67,74.56,159.76,ok,9
526,4.376667,1,0.3244,3052.88,1610.76,3206.60,1554.17,78.88,159.37,ok,9
527,4.385000,1,0.3435,3053.39,1628.43,3207.57,1573.16,61.36,159.21,ok,10
528,4.393333,0,,,,,,,159.10,rejected-jump,7
529,4.401667,1,0.3459,3052.94,1632.40,3207.80,1579.22,57.66,159.10,ok,8
530,4.410000,1,0.4731,3052.83,1632.05,3207.93,1580.01,57.71,158.97,ok,9
531,4.418333,1,0.5832,3052.73,1631.68,3208.21,1580.68,57.53,158.99,ok,10
532,4.426667,1,0.4737,3052.51,1631.43,3208.33,1581.55,57.81,158.88,ok,7
533,4.435417,1,0.5295,3052.48,1631.13,3208.54,1582.40,58.31,158.64,ok,11
534,4.443750,1,0.4691,3052.54,1630.86,3208.79,1583.14,58.84,158.41,ok,7
535,4.452083,1,0.2555,3052.40,1629.63,3208.82,1582.69,59.95,158.22,ok,7
536,4.460417,1,0.3397,3052.14,1630.36,3208.81,1584.27,58.71,158.08,ok,7
537,4.468750,1,0.3349,3051.98,1630.43,3208.83,1585.13,58.91,157.92,ok,8
538,4.477083,0,,,,,,,157.71,rejected-jump,8
539,4.485417,0,,,,,,,157.35,rejected-size,8
540,4.493750,1,0.2548,3051.96,1609.92,3208.25,1566.21,79.82,156.88,ok,9
541,4.502083,1,0.3349,3051.67,1609.85,3207.49,1566.28,79.49,156.41,ok,9
542,4.510417,1,0.3802,3051.77,1624.68,3207.10,1581.24,64.76,156.02,ok,7
543,4.518750,1,0.3650,3051.37,1627.56,3206.39,1583.95,61.82,155.90,ok,8
544,4.527083,0,,,,,,,155.94,rejected-jump,7
545,4.535417,0,,,,,,,156.44,rejected-size,6
546,4.543750,0,,,,,,,157.12,rejected-size,6
547,4.552083,1,0.2835,3051.26,1630.34,3206.50,1584.72,58.83,157.83,ok,8
548,4.560417,0,,,,,,,158.61,rejected-jump,7
549,4.568750,0,,,,,,,159.34,rejected-size,7
550,4.577083,0,,,,,,,159.82,rejected-size,8
551,4.585417,1,0.2633,3051.41,1630.27,3207.84,1583.50,59.22,159.91,ok,7
552,4.593750,0,,,,,,,159.68,rejected-jump,7
553,4.602083,1,0.3935,3051.24,1630.66,3206.60,1582.66,58.33,159.42,ok,9
554,4.610417,1,0.5174,3050.81,1630.85,3205.31,1582.16,57.97,158.86,ok,9
555,4.618750,1,0.4507,3050.87,1630.69,3204.24,1581.13,57.65,158.41,ok,10
556,4.627083,1,0.2542,3050.42,1630.87,3202.53,1581.00,57.67,157.53,ok,8
557,4.635417,1,0.3010,3050.30,1630.86,3201.12,1580.87,57.65,156.55,ok,8
558,4.643750,0,,,,,,,155.44,rejected-jump,8
559,4.652083,1,0.2786,3049.41,1630.58,3197.49,1580.60,57.34,154.07,ok,9
560,4.660417,1,0.3777,3049.43,1630.40,3195.98,1580.59,57.62,152.67,ok,7
561,4.668750,1,0.2830,3048.62,1630.34,3193.57,1580.69,57.62,151.11,ok,8
562,4.677083,1,0.3829,3048.78,1630.08,3192.22,1580.76,57.88,149.54,ok,8
563,4.685417,1,0.3496,3048.37,1629.58,3190.78,1580.86,58.14,148.15,ok,8
564,4.693750,1,0.4442,3047.90,1629.91,3189.66,1581.70,57.84,147.26,ok,8
565,4.702083,1,0.4635,3047.95,1629.82,3189.48,1581.93,57.98,146.83,ok,9
566,4.710417,1,0.3258,3047.81,1629.82,3189.76,1582.23,58.07,147.02,ok,8
567,4.718750,1,0.3323,3048.12,1629.60,3191.11,1582.25,58.40,147.78,ok,8
568,4.727083,1,0.3388,3048.16,1629.62,3192.68,1582.65,58.06,148.98,ok,8
569,4.735417,1,0.2843,3048.17,1629.73,3194.41,1583.25,57.58,150.32,ok,7
570,4.743750,1,0.3897,3048.88,1630.25,3196.93,1584.12,58.17,151.82,ok,7
571,4.752083,0,,,,,,,153.31,rejected-jump,7
572,4.760417,0,,,,,,,154.70,rejected-size,8
573,4.768750,0,,,,,,,156.06,rejected-size,9
574,4.777083,0,,,,,,,157.36,rejected-size,6
575,4.785417,0,,,,,,,158.55,rejected-size,6
576,4.793750,0,,,,,,,159.55,rejected-size,7
577,4.802083,0,,,,,,,160.35,rejected-size,7
578,4.810417,1,0.3007,3049.99,1609.45,3210.64,1568.69,79.82,160.94,ok,8
579,4.818750,1,0.2722,3050.01,1608.70,3211.31,1568.32,80.63,161.31,ok,8
580,4.827083,1,0.2538,3049.94,1611.05,3211.46,1570.85,78.05,161.29,ok,8
581,4.835417,0,,,,,,,161.03,rejected-jump,8
582,4.843750,0,,,,,,,160.74,rejected-size,7
583,4.852083,1,0.2717,3049.59,1624.40,3210.75,1584.06,64.25,160.40,ok,7
584,4.860417,1,0.2772,3049.19,1626.61,3210.19,1586.28,62.03,160.09,ok,9
585,4.868750,1,0.3752,3049.12,1611.37,3209.84,1570.78,77.25,159.78,ok,10
586,4.877083,1,0.4495,3048.89,1626.62,3209.36,1585.69,61.71,159.50,ok,9
587,4.885417,1,0.3289,3048.96,1630.57,3209.18,1589.13,57.69,159.36,ok,8
588,4.893750,0,,,,,,,159.09,rejected-jump,7
589,4.902083,1,0.2564,3048.97,1609.87,3208.36,1567.61,78.52,158.84,ok,7
590,4.910417,0,,,,,,,158.37,rejected-jump,8
591,4.918750,0,,,,,,,157.84,rejected-size,7
592,4.927083,0,,,,,,,157.22,rejected-size,7
593,4.935417,0,,,,,,,156.51,rejected-size,6
594,4.943750,0,,,,,,,155.76,rejected-size,6
595,4.952083,1,0.2822,3047.33,1629.47,3202.08,1587.15,58.50,154.93,ok,8
596,4.960417,0,,,,,,,153.85,rejected-jump,6
597,4.968750,0,,,,,,,152.57,rejected-size,7
598,4.977083,0,,,,,,,151.20,rejected-size,5
599,4.985417,1,0.2536,3046.54,1628.79,3195.70,1587.65,58.55,149.80,ok,7
600,4.993750,1,0.2633,3045.64,1629.55,3193.35,1588.76,57.56,148.43,ok,7
601,5.002083,0,,,,,,,147.13,rejected-jump,7
602,5.010417,0,,,,,,,146.03,rejected-size,8
603,5.018750,0,,,,,,,145.30,rejected-size,7
604,5.027083,0,,,,,,,144.81,rejected-size,6
605,5.035417,1,0.3095,3044.88,1608.59,3189.04,1571.33,79.18,144.72,ok,8
606,5.043750,1,0.2959,3044.85,1607.43,3189.28,1570.75,80.15,145.03,ok,8
607,5.052083,0,,,,,,,145.61,rejected-jump,7
608,5.060417,1,0.3386,3045.46,1630.23,3191.17,1594.68,56.89,146.28,ok,9
609,5.068750,1,0.4191,3045.85,1630.21,3192.40,1595.32,57.62,147.01,ok,9
610,5.077083,1,0.5185,3045.59,1629.89,3193.03,1595.68,57.65,147.70,ok,9
611,5.085417,1,0.5024,3045.23,1629.95,3193.42,1596.63,57.03,148.18,ok,7
612,5.093750,1,0.5136,3045.15,1629.79,3193.83,1597.39,56.93,148.37,ok,7
613,5.102083,1,0.3543,3045.47,1629.69,3194.33,1598.05,57.25,148.27,ok,7
614,5.110417,1,0.3553,3045.14,1629.58,3193.89,1598.63,57.34,147.91,ok,7
615,5.118750,1,0.4055,3045.20,1629.71,3193.79,1599.31,57.02,147.57,ok,9
616,5.127083,1,0.4030,3045.09,1629.38,3193.36,1599.50,57.14,147.08,ok,9
617,5.135417,1,0.2763,3044.96,1628.46,3192.92,1599.16,58.50,146.61,ok,9
618,5.143750,1,0.2845,3044.84,1628.13,3192.52,1599.51,58.63,146.18,ok,9
619,5.152083,0,,,,,,,145.68,rejected-jump,7
620,5.160417,0,,,,,,,145.16,rejected-size,8
621,5.168750,0,,,,,,,144.72,rejected-size,10
622,5.177083,0,,,,,,,144.26,rejected-size,9
623,5.185417,0,,,,,,,143.74,rejected-size,11
624,5.193750,0,,,,,,,143.14,rejected-size,9
625,5.202083,0,,,,,,,142.62,rejected-size,8
626,5.210417,1,0.2540,3043.95,1629.13,3188.45,1603.26,58.50,142.08,ok,9
627,5.218750,1,0.3592,3043.70,1629.13,3188.12,1603.57,58.34,141.86,ok,8
628,5.227083,1,0.3300,3043.55,1628.83,3188.04,1603.74,58.57,141.80,ok,8
629,5.235417,1,0.3200,3043.54,1628.69,3188.12,1603.94,58.58,141.79,ok,8
630,5.243750,1,0.2729,3043.62,1628.67,3188.30,1603.94,58.60,141.85,ok,7
631,5.252083,1,0.3374,3043.40,1628.71,3188.23,1604.02,58.58,142.03,ok,9
632,5.260417,1,0.3336,3043.28,1628.84,3188.21,1604.05,58.58,142.17,ok,7
633,5.268750,1,0.4092,3043.34,1628.98,3188.48,1604.02,58.56,142.47,ok,8
634,5.277083,1,0.2922,3043.10,1628.81,3188.48,1603.66,58.65,142.82,ok,9
635,5.285417,0,,,,,,,143.34,rejected-jump,11
636,5.293750,0,,,,,,,143.94,rejected-size,13
637,5.302083,0,,,,,,,144.59,rejected-size,10
638,5.310417,0,,,,,,,145.19,rejected-size,9
639,5.318750,0,,,,,,,145.69,rejected-size,8
640,5.327083,1,0.2520,3042.58,1628.08,3190.13,1601.27,59.09,146.11,ok,9
641,5.335417,1,0.3929,3042.48,1628.55,3189.88,1601.09,58.39,146.23,ok,9
642,5.343750,1,0.4858,3042.37,1628.32,3189.53,1600.33,58.47,146.20,ok,9
643,5.352083,1,0.3819,3042.47,1628.70,3189.26,1600.14,58.25,146.11,ok,10
644,5.360417,1,0.4163,3042.81,1628.41,3189.06,1599.07,58.04,145.91,ok,10
645,5.368750,1,0.3108,3042.79,1628.69,3188.46,1598.63,58.22,145.69,ok,10
646,5.377083,0,,,,,,,145.43,rejected-jump,8
647,5.385417,1,0.4060,3042.00,1628.84,3186.12,1597.44,56.89,145.04,ok,8
648,5.393750,1,0.3613,3041.85,1628.93,3185.21,1597.19,56.92,144.57,ok,8
649,5.402083,1,0.3856,3042.09,1628.61,3184.85,1596.95,57.58,144.08,ok,9
650,5.410417,1,0.4035,3041.59,1628.52,3183.81,1597.21,57.54,143.50,ok,8
651,5.418750,1,0.3840,3041.53,1628.37,3183.33,1597.39,57.78,143.04,ok,7
652,5.427500,1,0.3651,3040.72,1628.20,3182.06,1597.36,57.86,142.61,ok,8
653,5.435833,1,0.3544,3040.59,1628.20,3181.54,1597.30,57.76,142.37,ok,7
654,5.444167,1,0.4016,3040.51,1628.26,3181.19,1597.14,57.74,142.27,ok,8
655,5.452500,1,0.4480,3040.69,1628.37,3181.21,1596.93,57.69,142.27,ok,8
656,5.460833,1,0.4872,3040.61,1628.43,3181.04,1596.78,57.78,142.32,ok,8
657,5.469167,1,0.4716,3040.70,1628.50,3181.13,1596.66,57.69,142.38,ok,7
658,5.477500,1,0.4659,3040.84,1628.50,3181.28,1596.29,57.86,142.47,ok,7
659,5.485833,1,0.3557,3040.82,1628.44,3181.27,1595.71,57.71,142.53,ok,8
660,5.494167,1,0.3284,3040.70,1628.87,3181.24,1595.64,56.94,142.64,ok,7
661,5.502500,1,0.3009,3040.76,1628.91,3181.60,1595.31,57.10,142.88,ok,7
662,5.510833,1,0.3953,3040.52,1629.02,3181.76,1595.01,56.87,143.20,ok,7
663,5.519167,0,,,,,,,143.42,rejected-jump,8
664,5.527500,0,,,,,,,143.51,rejected-size,7
665,5.535833,0,,,,,,,143.66,rejected-size,10
666,5.544167,0,,,,,,,143.75,rejected-size,10
667,5.552500,0,,,,,,,144.19,rejected-size,8
668,5.560833,0,,,,,,,144.60,rejected-size,8
669,5.569167,1,0.2789,3040.90,1606.07,3183.74,1568.09,80.46,144.96,ok,10
670,5.577500,0,,,,,,,145.31,rejected-jump,8
671,5.585833,0,,,,,,,145.62,rejected-size,9
672,5.594167,0,,,,,,,145.93,rejected-size,9
673,5.602500,0,,,,,,,146.38,rejected-size,8
674,5.610833,0,,,,,,,146.83,rejected-size,7
675,5.619167,0,,,,,,,147.32,rejected-size,9
676,5.627500,0,,,,,,,147.96,rejected-size,9
677,5.635833,0,,,,,,,148.58,rejected-size,7
678,5.644167,0,,,,,,,149.03,rejected-size,8
679,5.652500,0,,,,,,,149.38,rejected-size,8
680,5.660833,0,,,,,,,149.67,rejected-size,8
681,5.669167,0,,,,,,,149.95,rejected-size,9
682,5.677500,0,,,,,,,150.22,rejected-size,7
683,5.685833,1,0.3396,3039.88,1627.11,3188.98,1584.28,58.48,150.58,ok,9
684,5.694167,1,0.3612,3039.78,1625.30,3189.33,1581.88,60.62,150.91,ok,9
685,5.702500,1,0.3560,3039.42,1627.40,3189.56,1583.53,58.40,151.37,ok,9
686,5.710833,1,0.4266,3039.66,1627.54,3190.43,1583.32,58.63,151.84,ok,10
687,5.719167,1,0.3212,3039.84,1627.40,3191.38,1582.91,58.68,152.43,ok,10
688,5.727500,1,0.3697,3039.86,1627.64,3192.33,1583.04,58.57,153.13,ok,10
689,5.735833,1,0.3371,3039.91,1627.62,3193.35,1582.98,58.01,153.89,ok,12
690,5.744167,1,0.4025,3039.91,1627.91,3194.31,1583.38,57.87,154.63,ok,9
691,5.752500,1,0.3470,3040.17,1628.09,3195.41,1583.47,57.97,155.35,ok,9
